time,x,y,z,p1
10.600000000000001,7393.264310039574,-25447.78267043899,4.9778098230154,0.01274847979497379
10.700000000000001,8664.79093680049,-25307.78334863684,4.969804777275899,0.012504853126714103
10.8,9939.362922486313,-25103.965118982782,4.9605735065723895,0.012258141073059527
10.9,11213.766271989216,-24835.739288315883,4.950118288582788,0.01200840450651768
11.0,12484.738742837535,-24502.679415180122,4.938441702975689,0.011755705045849465
11.100000000000001,13748.97804899932,-24104.524525659803,4.925546630773869,0.011500105040865568
11.200000000000001,15003.150259411912,-23641.181914056422,4.911436253643443,0.011241667557042615
11.3,16243.89837022264,-23112.729517256903,4.896114053108828,0.010980456359962634
11.4,17467.851029109846,-22519.41785270717,4.879583809693737,0.010716535899579934
11.5,18671.631389492766,-21861.6715110009,4.861849601988383,0.010449971294318978
11.600000000000001,19851.866071931992,-21140.090195220917,4.842915805643155,0.010180828315007422
11.700000000000001,21005.19420957329,-20355.449300325185,4.822787092288991,0.009909173368648147
11.8,22128.276554098567,-19508.700027047726,4.801468428384715,0.009635073482034304
11.9,23217.804618315295,-18600.969025987248,4.778965073991651,0.009358596285211468
12.0,24270.50983124842,-17633.557568774202,4.755282581475768,0.009079809994790937
12.100000000000001,25283.172681390184,-16607.940244443475,4.730426794137727,0.008798783397118306
12.200000000000001,26252.6318236203,-15525.7631803863,4.704403844771127,0.00851558583130145
12.3,27175.79312522732,-14388.841788512635,4.677220154149336,0.008230287172102174
12.4,28049.6386264466,-13199.158038517262,4.648882429441257,0.007942957812695613
12.5,28871.235390977705,-11958.857261409075,4.619397662556434,0.007653668647301798
12.600000000000001,29637.744222058118,-10670.244487726655,4.588773128419906,0.007362491053693555
12.700000000000001,30346.428219846977,-9335.780326125661,4.557016383177226,0.00706949687558514
12.8,30994.6611561162,-7958.076389275344,4.524135262330097,0.006774758404905826
12.9,31579.935642551944,-6539.890275247527,4.490137878803078,0.006478348363962989
13.0,32099.871069341974,-5084.12011380751,4.455032620941839,0.00618033988749895
13.100000000000001,32552.221291157137,-3593.7986882317205,4.418828150443466,0.005880806504646075
13.200000000000001,32934.882038132964,-2072.0871444673376,4.381533400219318,0.0055798221207845914
13.3,33245.89803001522,-522.2683006180426,4.343157572190956,0.0052774609993074565
13.4,33483.46977225201,1052.2604291173134,4.303710135019719,0.004973797743297097
13.5,33645.960013493066,2647.9944808147734,4.263200821770462,0.0046689072771181105
13.600000000000001,33731.89984469225,4261.329941186342,4.221639627510075,0.004362864827930846
13.700000000000001,33739.994420801006,5888.571684569795,4.179036806841351,0.004055745907130246
13.8,33669.128286886786,7525.9418281807275,4.135402871372809,0.0037476262917144915
13.9,33518.370291408486,9169.588486296709,4.090748587125117,0.0034385820055881917
14.0,33286.97807033038,10815.594803123151,4.045084971874737,0.0031286893008046195
14.100000000000001,32974.402086752816,12459.988243218826,3.998423292435453,0.002818024638751657
14.200000000000001,32580.28921178134,14098.750117534717,3.9507750618784514,0.002506664671286082
14.3,32104.485833442002,15727.825322348994,3.9021520366916485,0.0021946862218209045
14.4,31547.040481579097,17343.132267661735,3.852566213878946,0.0018821662663702872
14.5,30908.205957835857,18940.572970953122,3.8020298280001548,0.0015691819145569014
14.600000000000001,30188.440961021497,20516.043291602793,3.7505553481522966,0.0012558103905862628
14.700000000000001,29388.411199400573,22065.443280726256,3.698155474893048,0.0009421290141928502
14.8,28508.989982704214,23584.6876207015,3.644843137107057,0.0006282151815625648
14.9,27551.25828795321,25069.716128239055,3.5906314888159443,0.0003141463462364142
15.0,26516.50429449554,26516.504294495524,3.5355339059327378,2.4492935982947064e-18
15.100000000000001,25406.222384993915,27921.073835442556,3.4795639829615705,-0.0003141463462364182
15.200000000000001,24222.111610450207,29279.50322547999,3.422735529643444,-0.0006282151815625599
15.3,22966.073618715072,30587.93818713121,3.3650625675488666,-0.0009421290141928543
15.4,21640.210047307046,31842.602109570624,3.306559326618259,-0.0012558103905862669
15.5,20246.81938274301,33039.806368721074,3.247240241650919,-0.0015691819145568964
15.600000000000001,18788.393289966898,34175.96052171068,3.1871199487434474,-0.001882166266370291
15.700000000000001,17267.61241684468,35247.582348604155,3.1262132816785253,-0.0021946862218209084
15.8,15687.341680073825,36251.30771451726,3.0645352682648817,-0.0025066646712860858
15.9,14050.625040225472,37183.900225487225,3.00210112662942,-0.0028180246387516524
16.0,12360.679774997909,38042.260651806144,2.9389262614623664,-0.0031286893008046148
16.1,10620.890261106246,38823.43609292638,2.8750262602163934,-0.0034385820055881865
16.2,8834.801276560007,39524.62885851926,2.810416889260654,-0.0037476262917144863
16.3,7006.110836385912,40143.20504080704,2.7451140899906585,-0.004055745907130251
16.400000000000002,5138.662576136458,40676.702753893594,2.679133974894981,-0.0043628648279308594
16.5,3236.437698773635,41122.84001649153,2.6124928235797444,-0.004668907277118105
16.6,1303.5465017422928,41479.522255177864,2.5452070787518553,-0.0049737977432971
16.7,-655.7804977684967,41744.84940610933,2.4772933421620387,-0.005277460999307452
16.8,-2637.2018202311715,41917.12259398741,2.408768370508576,-0.005579822120784585
16.900000000000002,-4636.274643596698,41994.850367981344,2.339649071302865,-0.005880806504646087
17.0,-6648.464764209762,41976.75447529336,2.269952498697734,-0.006180339887498946
17.1,-8669.15687649096,41861.77515408048,2.1996958492795744,-0.006478348363962993
17.2,-10693.665148088758,41649.075928531136,2.1288964578253644,-0.006774758404905822
17.3,-12717.2440662971,41338.04789002779,2.0575717930255437,-0.007069496875585143
17.400000000000002,-14735.09953067023,40928.313449508794,1.985739453173903,-0.007362491053693559
17.5,-16742.400165972682,40419.72954736879,1.9134171618254494,-0.0076536686473017935
17.6,-18734.28882886323,39812.39030850485,1.8406227634233887,-0.007942957812695616
17.7,-20705.894281030356,39106.62913142469,1.767374218896287,-0.00823028717210217
17.8,-22652.343000891527,38303.020201675485,1.6936896012264566,-0.008515585831301454
17.900000000000002,-24568.771105416432,37402.37942123008,1.6195870909907473,-0.008798783397118301
18.0,-26450.33635316128,36405.76474687264,1.5450849718747375,-0.009079809994790933
18.1,-28292.23019919067,35314.47593205942,1.4702016261615207,-0.009358596285211464
18.2,-30089.68987222612,34130.05366818593,1.3949555301961478,-0.0096350734820343
18.3,-31838.010444098374,32854.2781226659,1.319365249826864,-0.00990917336864815
18.400000000000002,-33532.55686138495,31489.16687271967,1.2434494358242718,-0.010180828315007433
18.5,-35168.77590900141,30036.97223527102,1.1672268192795276,-0.010449971294318974
18.6,-36742.2080754696,28500.17799486341,1.0907162069827117,-0.010716535899579936
18.7,-38248.49928961981,26881.495533023324,1.0139364767825638,-0.010980456359962629
18.8,-39683.412498594735,25183.859364012795,0.9369065729286229,-0.011241667557042612
18.900000000000002,-41042.83905720453,23410.42208343126,0.8596455013970457,-0.011500105040865578
19.0,-42322.809898947446,21564.548737628527,0.7821723252011549,-0.011755705045849461
19.1,-43519.506459342534,19649.810623393892,0.7045061596879121,-0.012008404506517686
19.200000000000003,-44629.2713226361,17669.978528864467,0.6266661678215204,-0.012258141073059533
19.3,-45648.61856342908,15629.015428060684,0.5486715554552261,-0.012504853126714104
19.400000000000002,-46574.243755331765,13531.068642902563,0.47054156659257174,-0.012748479794973793
19.5,-47403.03361938674,11380.461487975384,0.3922954786392253,-0.012988960966603671
19.6,-48132.07528570576,9181.684414700474,0.3139525976465657,-0.013226237306473041
19.700000000000003,-48758.66514254048,6939.385672925883,0.23553225354821256,-0.013460250270195468
19.8,-49280.31724785246,4658.36150926645,0.15705379539064118,-0.013690942118573775
19.900000000000002,-49694.771279358014,2343.5459228046834,0.07853658655910355,-0.013918255931846287
20.0,-50000.0,1.8369701987210298e-11,6.123233995736766e-16,-0.014142135623730949
20.1,-50194.216216839,-2367.099148159557,-0.07853658655910231,-0.014362525955263774
20.200000000000003,-50275.87921245554,-4752.469822585108,-0.1570537953906444,-0.014579372548428239
20.3,-50243.700629115294,-7150.737520832396,-0.23553225354821355,-0.014792621899572193
20.400000000000002,-50096.64978716312,-9556.447043871973,-0.3139525976465689,-0.015002221392609197
20.5,-49833.95842038093,-11964.07489761511,-0.3922954786392219,-0.015208119312000612
20.6,-49455.12481236257,-14368.041961020297,-0.47054156659257274,-0.015410264855515788
20.700000000000003,-48959.91731932547,-16762.726391754255,-0.5486715554552293,-0.015608608146766607
20.8,-48348.37726618909,-19142.47673960322,-0.6266661678215214,-0.01580310024751381
20.900000000000002,-47620.82120420199,-21501.625237117016,-0.7045061596879131,-0.01599369316974181
21.0,-46777.8425198893,-23834.501236326232,-0.7821723252011537,-0.016180339887498948
21.1,-45820.31238661456,-26135.44475980955,-0.8596455013970489,-0.016362994348500474
21.200000000000003,-44749.3800516068,-28398.820133886817,-0.9369065729286239,-0.016541611485491232
21.3,-43566.47245288254,-30619.02967130453,-1.0139364767825647,-0.016716147227365412
21.400000000000002,-42273.29316209946,-32790.52737043422,-1.0907162069827148,-0.016886558510040308
21.5,-40871.82065100166,-34907.83259774737,-1.1672268192795263,-0.01705280328708185
21.6,-39364.3058807562,-36965.54372014922,-1.243449435824273,-0.017214840540078866
21.700000000000003,-37753.269215133005,-38958.351653653044,-1.3193652498268673,-0.017372630288763825
